HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_HF,HRV_VHF,HRV_TP,HRV_HFn,HRV_LnHF,Sample_Entropy,Approximate_Entropy,Permutation_Entropy,Mean_IF,Std_IF,Peak_IF,IF_Energy,IF_Entropy,IF_Variability_Index,Tonic_Mean,Tonic_STD,Phasic_Energy,Phasic_STD,Phasic_Peak,Wavelet_Energy_1,Wavelet_Energy_2,Wavelet_Energy_3,Wavelet_Energy_4,Wavelet_Energy_5,D2_D3_Sync,D3_D4_Sync,Oscillation_Stability,Oscillation_Instability,Transition_Rate,Transition_Strength,Transition_Irregularity,MSE_1,MSE_2,MSE_3,MSE_4,MSE_5,Dynamic_Variability,Fluctuation_Energy,Peak_Irregularity,Stress_Label
788.7698412698414,70.39426889753454,48.06094284765176,48.72537569196467,0.08924563949378025,0.06093151681646245,796.4285714285713,49.77300000000022,0.06249524663677159,67.857142857143,1.464687638789716,734.2857142857143,831.4285714285714,25.0,66.66666666666666,647.1428571428571,977.1428571428571,7.2,125.0,0.02000950138912587,0.000431777588833455,0.020441278977959325,0.9788771735223115,-3.91154804878162,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.093192613199471,0.12561532224461128,0.02814705616180329,0.014465248955619478,0.01721632322071498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
781.9305019305019,65.69203920905498,47.191533311882665,47.64439801415818,0.08401263161734762,0.060352592967497586,802.8571428571428,61.42200000000019,0.0765042704626337,88.57142857142856,1.3920301926810663,696.8571428571429,837.1428571428571,13.513513513513514,51.35135135135135,647.1428571428571,862.8571428571429,6.166666666666667,187.5,0.01421214718974429,0.001704098731983643,0.015916245921727933,0.8929333750958631,-4.253658244154197,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.1036686035281609,0.06663974155082425,0.019149296949736983,0.012110199713661524,0.027972004248689064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
795.0396825396825,63.22479318747482,57.86230765559147,58.61582950914164,0.07952407228971128,0.07277914414379362,800.0,69.89400000000003,0.08736750000000004,100.71428571428578,1.092676662047459,738.5714285714286,845.7142857142858,33.33333333333333,66.66666666666666,670.0,904.2857142857142,9.0,179.6875,0.044362153347422995,0.00684642836663237,0.051208581714055366,0.8663031051150316,-3.115368575130264,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.0048922906233266,0.052803336234173624,0.005207458702240627,0.00633441555896146,0.017499003017535597,0.010105401061118374,0.0005595601368988875,0.0001622388246354932,4.479905795640797e-05,1.4871312873974526e-05,0.0,0.0,0.0,0.0,0.00014705044552550922,0.014362340209187252,0.001311875716367001,0.018649778008798586,0.03843784346109427,0.058840500022933465,0.08004270767353637,0.10536051565782628,0.001311875716367001,0.00020737436571799923,0.01843684862395924,0
791.5079365079366,71.73480838509293,48.8938876026233,49.60754917351364,0.09063056108013344,0.061773085710724304,796.4285714285713,77.30700000000003,0.09706708520179377,103.92857142857144,1.467152887659605,728.5714285714286,845.7142857142858,33.33333333333333,72.22222222222221,654.2857142857142,941.4285714285714,12.0,195.3125,0.017619121023789375,0.0010712125436716366,0.018690333567461012,0.9426862800599467,-4.038770544860896,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.0305700893296155,0.04850188702134379,0.03633408769984427,0.0162605138621947,0.019458548076254356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
801.3888888888889,67.42276532518221,53.25991058762443,54.028327713402106,0.08413239347336428,0.06645950714573585,805.7142857142857,65.6579999999999,0.08149042553191478,87.50000000000011,1.265919611604618,748.5714285714286,854.2857142857143,27.77777777777778,66.66666666666666,654.2857142857142,941.4285714285714,7.2,179.6875,0.036233545384167926,0.004236598286616027,0.040470143670783956,0.8953154621569951,-3.317769921171268,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,0.9979680543552651,0.07370637783679737,0.008585748997201041,0.007951861079623214,0.009837387605754255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
800.3088803088806,62.59517482213029,53.24290803699424,53.96065706167799,0.07821377016080538,0.06652794857960972,801.4285714285713,76.24800000000019,0.0951401069518719,101.42857142857144,1.1756528170594647,741.7142857142857,855.4285714285714,24.324324324324326,54.054054054054056,670.0,907.1428571428571,9.25,132.8125,0.021565956029239972,0.003346016300118771,0.024911972329358743,0.8656864155161456,-3.836639317417038,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,0.9642613702867995,0.052710621823974756,0.004277650475463123,0.005733364082671409,0.013660799210564178,0.005306985585364794,0.0002674838400077646,6.081294581141375e-05,3.067985803193024e-05,8.83620904646369e-05,0.0,0.0,0.0,0.0,0.00011479663202154772,0.013339271107647432,0.0012175294978810985,0.017544309650909508,0.03571808260207923,0.055569851154810765,0.0,0.0,0.0012175294978810985,0.00017797120504715677,0.017544309650909508,0
838.1224489795918,73.7568206938729,51.64985075325127,52.42408576649509,0.0880024401967413,0.06162566199740217,852.8571428571429,80.4839999999999,0.09436984924623103,111.42857142857144,1.4280161436716257,770.5714285714286,906.0,31.428571428571427,60.0,670.0,950.0,11.666666666666666,203.125,0.010552186098149856,0.0008953144472951068,0.011447500545444963,0.9217895256924571,-4.551422227430956,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.0993975232133943,0.10649275459992254,0.013112541869145164,0.009622941930519083,0.027951576926090738,0.026226501590498528,0.0017539365149284425,0.00022888251711317451,0.00011037258280784351,0.00011774042733001365,0.0,0.0,0.0,0.0,0.00023488720105958603,0.021423145653145736,0.001958052184966977,0.019156968236438286,0.03916047400383991,0.060624621816434854,0.08338160893905101,0.10536051565782628,0.001958052184966977,0.0004628077023967916,0.018728462600790006,0
859.6969696969699,63.211014418743744,51.351007978501876,52.15120111889578,0.07352708762137974,0.05973152144133104,865.7142857142858,74.13,0.08562871287128712,94.28571428571422,1.2309595645173521,790.5714285714286,918.0,30.303030303030305,78.78787878787878,745.7142857142857,970.0,11.0,156.25,0.017466535025269334,0.0025471881740148153,0.02001372319928415,0.8727279203049074,-4.0474685130728725,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.2938087874465651,0.08492084686628361,0.017434964678281047,0.012040476354828633,0.02300757423833666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
830.3265306122449,76.49046085594638,53.175850425050754,53.96500025143351,0.09212094042032573,0.06404209484411068,831.4285714285714,91.07400000000001,0.10953917525773198,122.14285714285711,1.4384435837797582,761.7142857142858,904.5714285714287,28.57142857142857,71.42857142857143,691.4285714285714,970.0,11.666666666666666,54.6875,0.014754431595378129,0.0030873490590442336,0.01784178065442236,0.8269595889085776,-4.216211794177234,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.3762181491404797,0.0495462946376701,0.04886092832295108,0.018689981643840215,0.025547885157301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
781.9305019305018,85.07114284081412,44.67570220317682,45.033766980437356,0.10879629664117549,0.057135131693772455,782.8571428571428,84.72000000000011,0.10821897810218993,120.0,1.9041926292266502,704.2857142857143,846.8571428571429,24.324324324324326,62.16216216216216,632.8571428571429,951.4285714285714,12.333333333333334,15.625,0.008167017117757669,0.0005370001294427885,0.008704017247200458,0.938304335321083,-4.807651538641785,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.418686533236521,0.11065085449509736,0.008743938439861598,0.008404971067798282,0.014888123875842929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
733.5,84.79109058377647,40.430700574282206,40.89031617608701,0.11559794217283771,0.05512024618170717,713.5714285714287,87.89700000000023,0.1231789789789793,134.28571428571433,2.0971956800004525,654.2857142857142,808.8571428571429,12.5,55.00000000000001,632.8571428571429,924.2857142857142,5.0,15.625,0.002390991744247178,0.00022715827013867893,0.002618150014385857,0.9132371067774877,-6.036047043357089,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.4381525630923926,0.09637889779630207,0.007725067995630398,0.007942616378000592,0.012141230674877823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
712.2299651567945,84.18641170863805,60.897622352299315,61.67332406396547,0.11820116511119376,0.08550275238545033,688.5714285714287,63.54000000000021,0.09227800829875549,84.28571428571433,1.3824252648422064,654.2857142857142,770.0,21.951219512195124,63.41463414634146,585.7142857142858,914.2857142857142,10.25,93.75,0.02915444420254207,0.0009559229650500522,0.030110367167592123,0.9682526964972079,-3.5351479180279877,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.2853938555189843,0.08830045646041403,0.0018270993171656319,0.00375357746550717,0.005250264493833923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
755.1503759398496,111.66371559481404,79.18608300619694,80.143108348597,0.14786950937532004,0.10486134355378297,717.1428571428571,114.37199999999994,0.15948286852589635,189.28571428571445,1.4101431887478948,657.7142857142857,871.4285714285714,31.57894736842105,68.42105263157895,585.7142857142858,990.0,9.5,109.375,0.02069776732393421,0.0004055938715220074,0.021103361195456218,0.9807806032524651,-3.8777294432751264,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.2213890646552266,0.012353522779525236,0.007499223290040241,0.007408202478419444,0.009267993459322721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
828.8979591836734,86.07423421229129,70.83789383431123,71.85763670923167,0.10384177359666814,0.08546033085191182,835.7142857142858,80.48400000000007,0.0963056410256411,105.71428571428567,1.215087427833719,750.5714285714286,898.8571428571429,34.285714285714285,65.71428571428571,647.1428571428571,990.0,7.0,171.875,0.02017882857899799,0.0020083613781916214,0.022187189957189612,0.9094810391912282,-3.903121314354147,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.1711176713708824,0.05720140674266342,0.004995179416004311,0.006102824997737296,0.006356719373821651,0.008041926771800137,0.00013567372300279582,0.0002452066663325975,0.00018027407694255114,1.480269757970333e-05,0.0,0.0,0.0,0.0,0.00013113321776599934,0.014217438638145286,0.0012975615152647614,0.018312145474939864,0.037740327982847086,0.05715841383994864,0.08004270767353637,0.10008345855698253,0.0012975615152647614,0.00020240255499704405,0.017685725858952908,0
827.9591836734694,56.42329058821905,46.831156967399,47.50480311390833,0.06814743009176075,0.056562156554166895,815.7142857142858,61.42200000000019,0.07529842381786363,88.57142857142867,1.2048237592656,780.0,881.1428571428571,31.428571428571427,65.71428571428571,738.5714285714286,938.5714285714287,8.75,78.125,0.022869298023504885,0.0019836913422405884,0.024852989365745475,0.92018298832998,-3.7779599656246945,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,1.0214853732649307,0.10049456107854829,0.003793619160203775,0.005060723408257176,0.0037668767558413085,0.006000320076755561,0.0004854652480311653,5.971413999682597e-05,1.5329240131211907e-05,3.664563280948093e-05,0.0,0.0,0.0,0.0,0.00011243585301961236,0.011833886926717496,0.0010799574371643356,0.018784886942666904,0.03840944811487118,0.058840500022933465,0.08004270767353637,0.10536051565782628,0.0010799574371643356,0.00014029503656856613,0.017815009089675142,0
823.531746031746,83.60359479424461,60.31598040910361,61.087946980849715,0.10151836307112053,0.07324062575576595,830.7142857142858,110.13599999999981,0.13257987962166787,141.42857142857144,1.386093606158579,745.7142857142857,908.5714285714286,30.555555555555557,55.55555555555556,638.5714285714286,937.1428571428571,12.0,242.1875,0.009340183921025882,0.0011783880175892456,0.010518571938615127,0.8879707222172223,-4.673429335176606,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,0.8665167597617149,0.06905381980327066,0.0007234045714413002,0.0021916817093864316,0.002390048622662899,0.0010032163194567763,3.185730459785734e-05,1.7786439860108381e-06,2.6606529728650734e-05,3.6343009589774027e-06,0.0,0.0,0.0,0.0,4.6645603075879774e-05,0.005374314217798215,0.0004905186383848878,0.017696805115838724,0.03636764417087483,0.055569851154810765,0.07696104113612832,0.0,0.0004905186383848878,2.8891337279823938e-05,0.017544309650909508,0
861.2605042016806,91.71341229364042,59.340844340555954,60.21753751496411,0.10648742377737545,0.06889999489243984,886.4285714285714,55.06799999999986,0.062123448831587276,69.2857142857141,1.5455360184512867,815.7142857142858,929.4285714285714,26.47058823529412,58.82352941176471,638.5714285714286,957.1428571428572,8.5,296.875,0.024745109672221443,0.0022208073474077176,0.026965917019629162,0.917643915250828,-3.69912739849187,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,0.7663354664338584,0.044464331576387135,0.0009888925887756475,0.002591071323904338,0.0021980227334308378,0.0014673999686847469,6.199903914737648e-05,2.961974119185043e-05,1.2795219563099468e-05,9.853668957331754e-06,0.0,0.0,0.0,0.0,5.567792697174447e-05,0.0061199123256021615,0.0005584849786972936,0.018458907291729807,0.03771346972728911,0.058840500022933465,0.08004270767353637,0.10008345855698253,0.0005584849786972936,3.7485654854904106e-05,0.017544309650909508,0
853.0252100840337,64.44450298403015,55.015037017917855,55.79033825779324,0.07554818101762967,0.0644940341358706,862.8571428571429,79.42500000000005,0.0920488410596027,100.71428571428567,1.1713979754851607,790.5714285714286,908.0,29.411764705882355,67.64705882352942,731.4285714285714,957.1428571428572,11.333333333333334,54.6875,0.014047365032723656,0.0030131028002085823,0.01706046783293224,0.8233868596268904,-4.265320442945511,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,0.7021044608877485,0.02793493435951273,0.0008053545098794606,0.0024044388289682344,0.002766632576421846,0.0011859895409780004,1.8372226870531275e-05,1.8028629613581588e-05,1.4836333011745136e-05,8.666079208529121e-06,0.0,0.0,0.0,0.0,5.046165573117735e-05,0.005733191736739474,0.0005232578445802127,0.017849079440237253,0.03636764417087483,0.055569851154810765,0.07696104113612832,0.10008345855698253,0.0005232578445802127,3.288507292304957e-05,0.017544309650909508,0
842.6890756302522,51.6718209640592,42.50650210365982,43.00731266291916,0.061317777171151215,0.050441501299715974,855.7142857142858,54.008999999999936,0.06311569282136886,77.14285714285722,1.2156215733312539,797.1428571428571,882.2857142857143,23.52941176470588,61.76470588235294,731.4285714285714,955.7142857142858,6.8,132.8125,0.018750824199995235,0.0008567127984529797,0.019607536998448215,0.9563069650960861,-3.9765175701987334,0.08443396603088678,0.131782254676867,0.48882743472066004,1.9548324204934202,0.7946113305385737,12.463125385995754,44523.31681136562,0.033679934166925364,0.40648565176651075,0.6415096223434984,0.03796471634661513,0.0003071181769681516,0.0014698468989165078,0.000678331608175986,0.0005425798875125527,3.960397873338537e-05,6.032502806379807e-06,2.635558976902019e-06,2.8730190641504436e-06,0.0,0.0,0.0,0.0,3.362309491060915e-05,0.003324340139784554,0.00030345519958983246,0.01912526113203206,0.0391304237757652,0.060624621816434854,0.08338160893905101,0.10536051565782628,0.00030345519958983246,1.1092652909667275e-05,0.018226405398121315,0
